customer_id,invoice_month,target
13904.0,2011-02-01,201.12
13904.0,2011-11-01,131.52
13908.0,2011-03-01,496.0
13908.0,2011-05-01,312.61
13908.0,2011-08-01,630.5
13908.0,2011-09-01,907.94
13911.0,2011-02-01,559.27
13911.0,2011-03-01,282.28000000000003
13911.0,2011-04-01,247.95
13911.0,2011-05-01,614.41
13911.0,2011-07-01,733.72
13911.0,2011-10-01,143.28
13914.0,2011-11-01,626.45
13914.0,2011-12-01,-12.5
13917.0,2011-06-01,65.38
13917.0,2011-10-01,206.66
13918.0,2011-03-01,198.2
13918.0,2011-10-01,1014.64
13919.0,2011-08-01,213.15
13919.0,2011-10-01,137.01
13922.0,2010-12-01,172.25
13923.0,2011-10-01,351.13
13924.0,2011-09-01,679.03
13924.0,2011-10-01,244.81
13924.0,2011-11-01,455.84000000000003
13924.0,2011-12-01,302.4
13925.0,2011-07-01,380.12
13925.0,2011-08-01,67.08
13925.0,2011-09-01,182.2
13925.0,2011-11-01,-12.75
13926.0,2011-11-01,223.85000000000002
13927.0,2011-09-01,348.99
13928.0,2011-07-01,104.2
13928.0,2011-08-01,121.25
13928.0,2011-11-01,239.12
13929.0,2011-01-01,373.05
13929.0,2011-06-01,429.79999999999995
13930.0,2011-07-01,210.0
13930.0,2011-10-01,127.33999999999999
13931.0,2011-03-01,378.21000000000004
13931.0,2011-09-01,852.72
13932.0,2011-02-01,307.4
13933.0,2011-07-01,300.99
13933.0,2011-08-01,307.8
13934.0,2011-03-01,922.1
13936.0,2011-06-01,361.28
13937.0,2011-06-01,158.85
13938.0,2011-11-01,71.66
13939.0,2011-02-01,172.7
13939.0,2011-08-01,205.71
13939.0,2011-11-01,178.34
13940.0,2011-07-01,218.62
13940.0,2011-08-01,172.44
13940.0,2011-10-01,225.24
13940.0,2011-11-01,222.84
13941.0,2010-12-01,1019.52
13941.0,2011-02-01,1023.84
13941.0,2011-06-01,712.3
13941.0,2011-07-01,-124.95
13941.0,2011-09-01,1028.04
13941.0,2011-11-01,1253.66
13946.0,2011-03-01,209.85
13946.0,2011-05-01,276.12
13946.0,2011-09-01,75.6
13947.0,2011-10-01,90.6
13948.0,2010-12-01,102.0
13949.0,2011-09-01,909.26
13949.0,2011-10-01,694.99
13949.0,2011-11-01,304.84000000000003
13949.0,2011-12-01,518.23
13950.0,2011-04-01,179.30999999999997
13950.0,2011-09-01,144.35
13950.0,2011-11-01,404.9
13951.0,2011-02-01,212.56
13951.0,2011-04-01,303.49
13951.0,2011-06-01,158.4
13952.0,2011-04-01,2042.761
13952.0,2011-05-01,1203.33
13953.0,2010-12-01,500.0
13953.0,2011-03-01,500.0
13953.0,2011-05-01,750.0
13953.0,2011-06-01,500.0
13953.0,2011-08-01,354.36
13953.0,2011-10-01,500.0
13953.0,2011-12-01,411.32
13954.0,2011-09-01,227.41
13954.0,2011-10-01,-61.33
13954.0,2011-12-01,212.51
13955.0,2011-02-01,205.1
13955.0,2011-07-01,117.86
13956.0,2011-03-01,119.72
13956.0,2011-04-01,173.95
13956.0,2011-07-01,386.6
13956.0,2011-10-01,189.65
13956.0,2011-12-01,156.5
13958.0,2010-12-01,-102.45
13959.0,2010-12-01,214.74
13959.0,2011-03-01,122.7
13959.0,2011-09-01,260.76
13960.0,2011-09-01,128.1
13960.0,2011-11-01,102.12
13962.0,2011-04-01,117.6
13962.0,2011-11-01,51.95
13963.0,2010-12-01,151.3
13963.0,2011-01-01,331.09
13963.0,2011-02-01,182.15
13967.0,2011-07-01,80.7
13969.0,2010-12-01,317.59000000000003
13969.0,2011-01-01,345.24
13969.0,2011-03-01,145.55
13969.0,2011-04-01,255.69
13969.0,2011-05-01,443.01
13969.0,2011-06-01,1043.1
13969.0,2011-07-01,353.02
13969.0,2011-08-01,1008.15
13969.0,2011-10-01,2100.88
13969.0,2011-11-01,1897.26
13969.0,2011-12-01,1077.2
13971.0,2011-02-01,333.48
13971.0,2011-03-01,297.04
13971.0,2011-05-01,296.26
13971.0,2011-06-01,306.46000000000004
13971.0,2011-08-01,704.92
13971.0,2011-10-01,371.66
13971.0,2011-11-01,400.70000000000005
13971.0,2011-12-01,-8.3
13972.0,2011-05-01,145.9
13972.0,2011-09-01,44.349999999999994
13973.0,2011-02-01,264.7
13974.0,2011-10-01,413.59000000000003
13975.0,2011-03-01,655.71
13975.0,2011-05-01,282.85
13975.0,2011-07-01,151.76
13975.0,2011-08-01,384.34000000000003
13975.0,2011-11-01,1028.57
13976.0,2011-05-01,357.98
13978.0,2011-10-01,158.99
13978.0,2011-11-01,37.800000000000004
13979.0,2011-09-01,869.87
13980.0,2011-10-01,200.14
13982.0,2010-12-01,428.6
13982.0,2011-01-01,475.2
13982.0,2011-06-01,315.64
13982.0,2011-10-01,641.67
13983.0,2010-12-01,329.36
13983.0,2011-01-01,330.58
13983.0,2011-02-01,290.0
13983.0,2011-03-01,290.0
13983.0,2011-04-01,305.43
13983.0,2011-06-01,135.69
13983.0,2011-09-01,382.48
13983.0,2011-10-01,398.03999999999996
13983.0,2011-11-01,128.88
13984.0,2010-12-01,154.8
13984.0,2011-01-01,129.95
13984.0,2011-04-01,432.48
13984.0,2011-07-01,-432.48
13984.0,2011-08-01,102.1
13984.0,2011-11-01,101.18
13985.0,2011-03-01,393.0
13985.0,2011-05-01,247.79999999999998
13985.0,2011-06-01,488.90000000000003
13985.0,2011-07-01,437.38
13985.0,2011-08-01,1170.3600000000001
13985.0,2011-09-01,1018.22
13985.0,2011-10-01,1171.02
13985.0,2011-11-01,1950.29
13985.0,2011-12-01,147.56
13986.0,2011-11-01,320.46
13988.0,2011-03-01,631.06
13988.0,2011-05-01,718.37
13988.0,2011-06-01,567.42
13988.0,2011-09-01,1261.81
13988.0,2011-10-01,475.01
13988.0,2011-11-01,445.13
13989.0,2011-04-01,896.6700000000001
13989.0,2011-10-01,369.40999999999997
13990.0,2011-05-01,311.3
13991.0,2011-07-01,126.35
13991.0,2011-09-01,213.94
13991.0,2011-10-01,194.62
13991.0,2011-11-01,315.71999999999997
13992.0,2011-11-01,76.8
13993.0,2011-01-01,323.15000000000003
13993.0,2011-02-01,499.70000000000005
13993.0,2011-04-01,273.97
13993.0,2011-05-01,391.75
13993.0,2011-07-01,535.59
13993.0,2011-08-01,219.0
13993.0,2011-09-01,361.55
13993.0,2011-10-01,834.05
13993.0,2011-11-01,-29.1
13994.0,2011-07-01,288.57
13994.0,2011-08-01,130.99
13994.0,2011-09-01,361.07
13994.0,2011-10-01,1416.41
13994.0,2011-12-01,116.10000000000001
13995.0,2011-04-01,300.25
13995.0,2011-07-01,408.25
13995.0,2011-08-01,153.2
13995.0,2011-10-01,306.03
13995.0,2011-11-01,215.76
13999.0,2010-12-01,302.1
13999.0,2011-01-01,307.6
13999.0,2011-03-01,301.48
13999.0,2011-05-01,335.64
13999.0,2011-06-01,306.65000000000003
13999.0,2011-07-01,665.73
13999.0,2011-08-01,334.34
13999.0,2011-09-01,278.88
13999.0,2011-10-01,308.44
13999.0,2011-11-01,724.4
14000.0,2011-05-01,633.71
14001.0,2010-12-01,301.24
14001.0,2011-04-01,1007.9
14001.0,2011-06-01,-12.75
14001.0,2011-10-01,733.94
14002.0,2011-07-01,529.73
14004.0,2011-02-01,900.02
14004.0,2011-06-01,580.34
14004.0,2011-08-01,1481.9
14004.0,2011-09-01,807.23
14004.0,2011-10-01,813.15
14005.0,2011-05-01,187.16
14005.0,2011-06-01,144.3
14005.0,2011-07-01,365.1
14005.0,2011-09-01,281.12
14005.0,2011-11-01,1897.04
14006.0,2011-01-01,304.44
14006.0,2011-04-01,357.65
14006.0,2011-08-01,300.1
14009.0,2011-05-01,685.9300000000001
14012.0,2011-03-01,328.8
14013.0,2011-03-01,118.5
14013.0,2011-07-01,155.3
14013.0,2011-08-01,199.22
14014.0,2011-09-01,505.18
14015.0,2011-10-01,917.34
14016.0,2010-12-01,753.74
14016.0,2011-03-01,1477.56
14016.0,2011-05-01,1133.33
14016.0,2011-07-01,963.83
14019.0,2011-07-01,384.29
14019.0,2011-09-01,393.59000000000003
14019.0,2011-10-01,621.0799999999999
14020.0,2011-09-01,331.14
14020.0,2011-11-01,311.66
14021.0,2011-03-01,198.89999999999998
14021.0,2011-05-01,302.8
14021.0,2011-07-01,130.2
14022.0,2011-04-01,440.0
14023.0,2011-04-01,273.14
14023.0,2011-12-01,310.93
14024.0,2011-08-01,327.7
14027.0,2011-10-01,104.82
14029.0,2011-07-01,165.20000000000002
14029.0,2011-10-01,302.46
14030.0,2010-12-01,676.5
14030.0,2011-02-01,307.23
14030.0,2011-04-01,451.29
14030.0,2011-08-01,222.48
14030.0,2011-09-01,159.31
14030.0,2011-11-01,543.28
14031.0,2010-12-01,2567.0
14031.0,2011-01-01,1425.51
14031.0,2011-02-01,-64.27
14031.0,2011-03-01,532.13
14031.0,2011-04-01,975.4200000000001
14031.0,2011-05-01,1232.55
14031.0,2011-06-01,913.36
14031.0,2011-08-01,809.11
14031.0,2011-09-01,1592.1200000000001
14031.0,2011-10-01,2076.5
14031.0,2011-11-01,2068.09
14031.0,2011-12-01,507.12
14032.0,2010-12-01,610.27
14032.0,2011-03-01,309.64
14032.0,2011-04-01,275.08
14032.0,2011-05-01,300.68
14032.0,2011-06-01,309.8
14032.0,2011-09-01,302.2
14032.0,2011-11-01,639.05
14032.0,2011-12-01,183.12
14034.0,2011-07-01,334.11
14034.0,2011-11-01,177.91
14035.0,2011-02-01,301.6
14035.0,2011-03-01,398.97999999999996
14035.0,2011-08-01,136.68
14035.0,2011-10-01,290.44
14035.0,2011-11-01,300.32
14036.0,2011-02-01,626.65
14037.0,2010-12-01,111.8
14037.0,2011-06-01,35.400000000000006
14038.0,2011-05-01,710.42
14038.0,2011-07-01,370.1
14038.0,2011-09-01,473.96
14039.0,2011-11-01,152.2
14040.0,2011-01-01,914.05
14040.0,2011-04-01,171.1
14040.0,2011-05-01,364.23
14040.0,2011-06-01,450.09999999999997
14040.0,2011-07-01,151.95
14040.0,2011-08-01,377.90000000000003
14040.0,2011-09-01,246.25
14040.0,2011-10-01,866.61
14041.0,2011-03-01,141.41
14044.0,2011-02-01,173.74
14044.0,2011-07-01,171.44
14044.0,2011-08-01,196.93
14044.0,2011-11-01,110.71000000000001
14045.0,2010-12-01,326.4
14045.0,2011-01-01,925.3499999999999
14045.0,2011-08-01,408.0
14046.0,2011-02-01,154.99
14047.0,2010-12-01,277.62
14047.0,2011-01-01,0.0
14047.0,2011-05-01,339.7
14047.0,2011-09-01,321.54
14047.0,2011-12-01,351.15
14048.0,2011-02-01,409.93
14048.0,2011-03-01,-34.8
14049.0,2011-01-01,1019.81
14049.0,2011-05-01,2026.6299999999999
14049.0,2011-07-01,226.93
14049.0,2011-11-01,2365.78
14050.0,2011-08-01,485.98
14050.0,2011-11-01,260.38
14051.0,2010-12-01,1828.16
14051.0,2011-01-01,483.90000000000003
14051.0,2011-02-01,814.3
14051.0,2011-03-01,788.35
14051.0,2011-04-01,1169.82
14051.0,2011-05-01,615.9
14051.0,2011-06-01,535.86
14051.0,2011-07-01,1575.3
14051.0,2011-08-01,742.8000000000001
14051.0,2011-09-01,584.4
14051.0,2011-10-01,2691.4500000000003
14051.0,2011-11-01,1683.9
14051.0,2011-12-01,1963.2
14052.0,2011-11-01,225.36
14053.0,2011-07-01,154.25
14053.0,2011-08-01,106.0
14054.0,2011-10-01,92.46
14055.0,2011-08-01,725.6400000000001
14056.0,2011-02-01,598.96
14056.0,2011-03-01,959.46
14056.0,2011-04-01,321.83
14056.0,2011-05-01,1413.78
14056.0,2011-06-01,393.34000000000003
14056.0,2011-07-01,988.02
14056.0,2011-08-01,653.73
14056.0,2011-09-01,258.01
14056.0,2011-10-01,1103.8
14056.0,2011-11-01,1008.45
14056.0,2011-12-01,425.02
14057.0,2010-12-01,925.92
14057.0,2011-02-01,623.78
14057.0,2011-03-01,322.77
14057.0,2011-04-01,391.03999999999996
14057.0,2011-05-01,342.46
14057.0,2011-06-01,482.6
14057.0,2011-07-01,440.26
14057.0,2011-08-01,1212.59
14057.0,2011-09-01,331.56
14057.0,2011-10-01,435.26
14057.0,2011-11-01,639.16
14059.0,2011-03-01,183.6
14060.0,2010-12-01,874.04
14060.0,2011-01-01,654.76
14060.0,2011-02-01,402.65999999999997
14060.0,2011-03-01,140.0
14060.0,2011-04-01,600.54
14060.0,2011-05-01,285.1
14060.0,2011-06-01,438.0
14060.0,2011-07-01,189.58
14060.0,2011-08-01,518.1
14060.0,2011-09-01,1027.78
14060.0,2011-10-01,294.78
14060.0,2011-11-01,412.56000000000006
14060.0,2011-12-01,297.48
14062.0,2010-12-01,1444.1200000000001
14062.0,2011-01-01,1652.27
14062.0,2011-04-01,1738.24
14062.0,2011-06-01,360.03999999999996
14062.0,2011-07-01,898.44
14062.0,2011-08-01,1708.68
14062.0,2011-09-01,1423.68
14062.0,2011-11-01,1239.38
14064.0,2011-03-01,560.4999999999999
14064.0,2011-04-01,-155.51999999999998
14064.0,2011-05-01,281.65999999999997
14064.0,2011-08-01,255.52
14064.0,2011-11-01,246.16
14066.0,2011-03-01,152.55
14067.0,2011-09-01,224.67
14067.0,2011-10-01,150.03
14068.0,2011-01-01,265.85
14071.0,2011-03-01,356.81
14071.0,2011-04-01,-131.41
14071.0,2011-10-01,433.66
14071.0,2011-11-01,493.77
14071.0,2011-12-01,154.58
14073.0,2011-11-01,139.54
14075.0,2011-03-01,307.92
14075.0,2011-11-01,317.56
14075.0,2011-12-01,316.78
14076.0,2011-08-01,122.47
14077.0,2011-03-01,117.11
14077.0,2011-04-01,82.5
14077.0,2011-06-01,110.78999999999999
14077.0,2011-09-01,56.3
14077.0,2011-10-01,132.72
14078.0,2010-12-01,136.24
14078.0,2011-02-01,170.04999999999998
14078.0,2011-04-01,166.4
14078.0,2011-05-01,111.28999999999999
14078.0,2011-06-01,243.92999999999998
14078.0,2011-08-01,221.46
14079.0,2011-08-01,375.1
14080.0,2011-11-01,45.599999999999994
14081.0,2010-12-01,423.52
14081.0,2011-02-01,501.05
14081.0,2011-03-01,-19.9
14082.0,2010-12-01,182.25
14083.0,2010-12-01,459.89
14083.0,2011-03-01,14.399999999999999
14083.0,2011-05-01,15.18
14083.0,2011-07-01,41.6
14083.0,2011-08-01,17.85
14083.0,2011-12-01,469.51
14085.0,2010-12-01,1177.49
14085.0,2011-01-01,553.45
14085.0,2011-02-01,244.22
14085.0,2011-03-01,513.0
14085.0,2011-05-01,311.5
14085.0,2011-06-01,147.95
14085.0,2011-07-01,287.83
14085.0,2011-10-01,290.54
14085.0,2011-11-01,278.82
14085.0,2011-12-01,630.99
14087.0,2011-12-01,181.67
14088.0,2011-01-01,7544.91
14088.0,2011-06-01,7843.09
14088.0,2011-07-01,9038.69
14088.0,2011-08-01,1004.88
14088.0,2011-10-01,8132.31
14088.0,2011-11-01,16851.61
14089.0,2011-10-01,161.0
14090.0,2011-01-01,76.32000000000001
14092.0,2010-12-01,595.83
14092.0,2011-01-01,318.5
14092.0,2011-02-01,-3.75
14092.0,2011-03-01,238.20000000000002
14092.0,2011-04-01,311.38
14092.0,2011-05-01,327.66
14092.0,2011-06-01,279.79
14092.0,2011-07-01,360.54
14092.0,2011-09-01,307.62
14092.0,2011-10-01,347.01
14092.0,2011-11-01,625.86
14092.0,2011-12-01,354.46
14093.0,2011-11-01,442.85
14096.0,2011-08-01,20.24
14096.0,2011-09-01,8016.98
14096.0,2011-10-01,16813.7
14096.0,2011-11-01,24434.45
14096.0,2011-12-01,7835.54
14098.0,2011-11-01,147.35
14099.0,2010-12-01,383.52
14099.0,2011-01-01,234.62
14099.0,2011-02-01,200.59
14099.0,2011-03-01,244.13
14099.0,2011-05-01,258.6
14099.0,2011-06-01,392.61
14099.0,2011-07-01,235.63
14099.0,2011-08-01,349.02000000000004
14099.0,2011-10-01,580.45
14099.0,2011-11-01,213.8
14100.0,2011-07-01,194.9
14101.0,2011-01-01,751.5999999999999
14101.0,2011-02-01,1092.43
14101.0,2011-03-01,1224.6
14101.0,2011-05-01,1090.76
14101.0,2011-07-01,785.0
14101.0,2011-09-01,1032.4
14102.0,2011-10-01,421.09999999999997
14102.0,2011-11-01,775.13
14102.0,2011-12-01,118.5
14104.0,2011-06-01,111.25999999999999
14104.0,2011-07-01,104.95
14105.0,2011-04-01,1266.23
14105.0,2011-09-01,-5.9
14107.0,2010-12-01,348.49
14107.0,2011-02-01,257.85
14107.0,2011-03-01,554.18
14107.0,2011-05-01,299.81
14107.0,2011-06-01,361.76
14107.0,2011-09-01,625.1
14107.0,2011-10-01,241.29
14108.0,2011-08-01,291.33
14108.0,2011-09-01,-3.75
14108.0,2011-11-01,306.58
14109.0,2011-09-01,144.2
14109.0,2011-11-01,-64.0
14110.0,2011-03-01,904.26
14110.0,2011-04-01,-13.5
14110.0,2011-05-01,797.26
14110.0,2011-06-01,379.72
14110.0,2011-07-01,317.40000000000003
14110.0,2011-08-01,860.98
14110.0,2011-09-01,905.99
14110.0,2011-10-01,825.0600000000001
14110.0,2011-11-01,367.04
14110.0,2011-12-01,325.44
14111.0,2011-04-01,94.2
14111.0,2011-08-01,153.0
14111.0,2011-09-01,44.05
14111.0,2011-11-01,397.35
14112.0,2011-03-01,551.8
14112.0,2011-05-01,517.7
14112.0,2011-08-01,740.4200000000001
14112.0,2011-10-01,803.23
14112.0,2011-11-01,161.02
14113.0,2010-12-01,408.25
14113.0,2011-01-01,-102.0
14113.0,2011-02-01,-331.5
14113.0,2011-09-01,492.88000000000005
14113.0,2011-10-01,-3.75
14113.0,2011-11-01,442.14
14113.0,2011-12-01,471.9
14114.0,2011-01-01,195.13
14114.0,2011-03-01,191.39999999999998
14116.0,2011-08-01,319.97
14116.0,2011-09-01,308.9
14116.0,2011-10-01,327.45
14116.0,2011-11-01,426.42
14117.0,2011-07-01,90.0
14119.0,2010-12-01,-19.9
14121.0,2011-10-01,218.25
14121.0,2011-11-01,1775.89
14121.0,2011-12-01,746.16
14124.0,2011-09-01,419.58000000000004
14125.0,2011-09-01,1295.43
14125.0,2011-11-01,1445.0
14126.0,2011-11-01,643.6300000000001
14126.0,2011-12-01,0.0
14127.0,2011-02-01,314.63
14127.0,2011-03-01,137.6
14127.0,2011-08-01,257.48
14128.0,2011-03-01,305.54
14128.0,2011-10-01,331.96
14129.0,2011-03-01,358.90000000000003
14129.0,2011-09-01,367.33
14129.0,2011-11-01,245.05
14129.0,2011-12-01,152.57999999999998
14130.0,2011-01-01,483.86
14132.0,2011-06-01,607.92
14132.0,2011-07-01,304.5
14132.0,2011-08-01,640.04
14132.0,2011-09-01,347.74
14132.0,2011-10-01,419.53999999999996
14132.0,2011-11-01,945.26
14132.0,2011-12-01,315.13
14133.0,2011-01-01,318.0
14133.0,2011-02-01,-15.3
14133.0,2011-08-01,287.64
14135.0,2010-12-01,947.0500000000001
14135.0,2011-01-01,864.86
14135.0,2011-05-01,309.35
14135.0,2011-06-01,320.2
14135.0,2011-08-01,748.86
14135.0,2011-09-01,324.0
14135.0,2011-11-01,733.09
14135.0,2011-12-01,442.9
14138.0,2011-10-01,638.21
14138.0,2011-12-01,344.17
14139.0,2011-10-01,415.82
14140.0,2011-11-01,525.99
14140.0,2011-12-01,394.06
14141.0,2011-08-01,285.16
14141.0,2011-09-01,179.20000000000002
14141.0,2011-10-01,188.32000000000002
14141.0,2011-12-01,226.35000000000002
14142.0,2010-12-01,311.81
14143.0,2011-07-01,115.8
14145.0,2011-05-01,1128.6
14145.0,2011-07-01,1128.6
14145.0,2011-10-01,891.0
14146.0,2010-12-01,1241.43
14146.0,2011-01-01,-1241.43
14146.0,2011-03-01,662.3
14146.0,2011-09-01,1062.11
14146.0,2011-12-01,1225.16
14147.0,2011-02-01,182.8
14147.0,2011-09-01,300.6
14147.0,2011-10-01,-15.0
14148.0,2011-04-01,157.2
14149.0,2011-05-01,259.43
14150.0,2010-12-01,306.18
14150.0,2011-11-01,352.46000000000004
14152.0,2011-04-01,304.31
14152.0,2011-09-01,306.78000000000003
14154.0,2011-04-01,1345.62
14155.0,2011-03-01,118.75
14156.0,2010-12-01,314.7
14156.0,2011-01-01,16774.72
14156.0,2011-02-01,6106.530000000001
14156.0,2011-03-01,9739.67
14156.0,2011-04-01,2998.1800000000003
14156.0,2011-05-01,5412.18
14156.0,2011-06-01,9757.79
14156.0,2011-07-01,26464.989999999998
14156.0,2011-08-01,3750.71
14156.0,2011-09-01,19578.52
14156.0,2011-10-01,5874.33
14156.0,2011-11-01,6611.82
14157.0,2011-02-01,244.72000000000003
14157.0,2011-11-01,155.71
14158.0,2011-10-01,507.66
14159.0,2010-12-01,193.22
14159.0,2011-03-01,458.87
14159.0,2011-06-01,765.65
14159.0,2011-07-01,755.46
14159.0,2011-09-01,959.76
14159.0,2011-10-01,697.52
14159.0,2011-11-01,847.8199999999999
14161.0,2010-12-01,283.15
14161.0,2011-03-01,263.04
14161.0,2011-05-01,564.33
14162.0,2011-02-01,177.68
14162.0,2011-06-01,111.68
14163.0,2011-04-01,411.87
14163.0,2011-05-01,337.92
14163.0,2011-07-01,909.6
14163.0,2011-09-01,786.52
14164.0,2011-09-01,1631.77
14165.0,2011-03-01,122.53999999999999
14167.0,2011-01-01,148.35
14167.0,2011-03-01,110.65
14167.0,2011-06-01,143.1
14167.0,2011-10-01,172.74
14171.0,2011-09-01,363.79
14173.0,2011-05-01,114.04
14173.0,2011-10-01,129.77
14173.0,2011-11-01,207.03
14174.0,2011-11-01,134.46
14175.0,2011-01-01,262.98
14175.0,2011-06-01,883.41
14175.0,2011-08-01,-18.5
14175.0,2011-10-01,1980.17
14176.0,2010-12-01,156.65
14176.0,2011-01-01,121.20000000000002
14176.0,2011-02-01,296.15000000000003
14177.0,2011-06-01,118.08
14177.0,2011-09-01,436.38
14178.0,2011-06-01,197.37
14178.0,2011-07-01,115.52
14178.0,2011-09-01,180.47000000000003
14178.0,2011-10-01,460.59000000000003
14178.0,2011-11-01,246.86
14178.0,2011-12-01,420.12
14179.0,2011-10-01,719.78
14180.0,2010-12-01,896.25
14180.0,2011-01-01,521.1
14180.0,2011-02-01,380.21999999999997
14180.0,2011-03-01,844.35
14180.0,2011-04-01,187.75
14180.0,2011-05-01,347.05
14180.0,2011-06-01,317.7
14180.0,2011-07-01,198.55
14180.0,2011-08-01,309.4
14180.0,2011-09-01,148.8
14180.0,2011-10-01,149.7
14180.0,2011-11-01,339.9
14184.0,2011-10-01,452.89
14185.0,2011-01-01,197.65
14188.0,2011-02-01,398.0
14188.0,2011-05-01,362.9
14188.0,2011-07-01,329.46000000000004
14188.0,2011-08-01,286.45
14188.0,2011-09-01,334.5
14188.0,2011-10-01,-5.1
14188.0,2011-11-01,336.40000000000003
14188.0,2011-12-01,-23.700000000000003
14189.0,2010-12-01,311.24
14189.0,2011-01-01,639.54
14189.0,2011-02-01,210.96
14189.0,2011-03-01,311.85
14189.0,2011-04-01,305.13
14189.0,2011-05-01,357.7
14189.0,2011-07-01,321.46
14189.0,2011-08-01,423.06
14189.0,2011-09-01,360.96
14189.0,2011-10-01,467.5
14189.0,2011-11-01,596.65
14189.0,2011-12-01,298.26
14191.0,2011-05-01,404.35
14191.0,2011-06-01,676.5
14191.0,2011-07-01,417.94
14191.0,2011-08-01,734.72
14191.0,2011-09-01,267.03
14191.0,2011-10-01,329.97
14191.0,2011-11-01,1403.3799999999999
14191.0,2011-12-01,426.12
14193.0,2011-03-01,422.53999999999996
14193.0,2011-10-01,430.85
14194.0,2011-02-01,516.95
14194.0,2011-03-01,1023.04
14194.0,2011-05-01,1802.43
14194.0,2011-06-01,552.64
14194.0,2011-07-01,530.29
14194.0,2011-08-01,1136.72
14194.0,2011-09-01,1304.02
14194.0,2011-10-01,1744.0
14194.0,2011-11-01,2122.56
14194.0,2011-12-01,484.1
14195.0,2011-04-01,779.0999999999999
14195.0,2011-05-01,183.60000000000002
14196.0,2011-08-01,335.52
14198.0,2011-04-01,173.4
14198.0,2011-07-01,173.65
14198.0,2011-09-01,152.05
14198.0,2011-11-01,172.6
14198.0,2011-12-01,-8.2
14199.0,2011-05-01,185.39999999999998
14201.0,2010-12-01,67.24000000000001
14201.0,2011-04-01,109.04
14201.0,2011-05-01,128.58
14201.0,2011-06-01,46.839999999999996
14201.0,2011-07-01,110.14
14201.0,2011-09-01,105.9
14201.0,2011-10-01,120.3
14204.0,2011-12-01,161.03
14205.0,2010-12-01,-238.2
14205.0,2011-03-01,222.9
14205.0,2011-11-01,234.08
14206.0,2010-12-01,-19.9
14206.0,2011-04-01,328.15999999999997
14208.0,2011-09-01,151.74
14209.0,2011-01-01,347.95
14209.0,2011-03-01,420.6
14209.0,2011-05-01,308.3
14209.0,2011-07-01,438.5
14209.0,2011-08-01,354.68
14209.0,2011-11-01,197.10000000000002
14210.0,2010-12-01,304.95000000000005
14210.0,2011-01-01,363.66
14210.0,2011-02-01,308.78000000000003
14210.0,2011-04-01,305.46000000000004
14210.0,2011-05-01,316.8
14210.0,2011-08-01,306.19
14210.0,2011-09-01,-4.95
14211.0,2011-02-01,462.5
14211.0,2011-03-01,-19.5
14211.0,2011-04-01,287.44
14211.0,2011-05-01,150.4
14211.0,2011-09-01,429.20000000000005
14211.0,2011-10-01,898.26
14212.0,2011-09-01,1070.48
14213.0,2010-12-01,-1192.2
14214.0,2011-03-01,634.5
14214.0,2011-06-01,183.56
14214.0,2011-07-01,76.95
14214.0,2011-10-01,55.42
14214.0,2011-11-01,49.800000000000004
14215.0,2010-12-01,166.0
14215.0,2011-01-01,744.3100000000001
14215.0,2011-06-01,176.16
14215.0,2011-09-01,245.64
14215.0,2011-11-01,445.81
14216.0,2011-11-01,1252.74
14216.0,2011-12-01,586.5600000000001
14217.0,2010-12-01,101.35
14217.0,2011-01-01,172.2
14217.0,2011-02-01,88.3
14217.0,2011-03-01,130.05
14217.0,2011-04-01,112.8
14217.0,2011-05-01,179.24
14217.0,2011-06-01,155.49
14217.0,2011-07-01,95.75
14217.0,2011-09-01,384.67
14217.0,2011-10-01,185.57000000000002
14217.0,2011-11-01,225.46
14217.0,2011-12-01,94.47999999999999
14218.0,2011-10-01,169.48000000000002
14219.0,2011-12-01,89.94
14220.0,2010-12-01,312.98
14220.0,2011-04-01,319.42
14221.0,2011-01-01,312.95
14221.0,2011-05-01,551.03
14221.0,2011-06-01,784.9
14221.0,2011-07-01,375.18
14221.0,2011-08-01,588.0
14221.0,2011-09-01,471.88
14221.0,2011-10-01,343.90999999999997
14222.0,2011-06-01,683.17
14223.0,2011-03-01,289.0
14223.0,2011-07-01,351.69
14223.0,2011-09-01,334.54
14224.0,2011-01-01,244.3
14224.0,2011-05-01,251.01999999999998
14224.0,2011-07-01,368.18
14224.0,2011-08-01,186.62
14226.0,2011-03-01,961.05
14226.0,2011-05-01,717.8
14226.0,2011-09-01,185.77
14226.0,2011-11-01,337.02000000000004
14227.0,2011-02-01,736.7
14227.0,2011-03-01,-5.449999999999999
14227.0,2011-04-01,587.27
14227.0,2011-05-01,1072.6
14227.0,2011-06-01,-2.1
14227.0,2011-09-01,632.38
14227.0,2011-10-01,-24.75
14227.0,2011-11-01,319.06
14229.0,2011-01-01,360.37
14229.0,2011-02-01,305.15999999999997
14229.0,2011-10-01,785.0699999999999
14231.0,2011-02-01,308.95
14231.0,2011-03-01,-23.75
14231.0,2011-04-01,309.0
14231.0,2011-06-01,227.86
14232.0,2011-03-01,691.53
14232.0,2011-06-01,309.95
14232.0,2011-07-01,311.76
14232.0,2011-08-01,257.59999999999997
14232.0,2011-10-01,474.74
14232.0,2011-11-01,-1.65
14233.0,2011-01-01,100.85000000000001
14233.0,2011-02-01,530.1
14233.0,2011-05-01,328.15000000000003
14233.0,2011-10-01,488.41
14234.0,2011-10-01,452.34
